X Gaze Data,Y Gaze Data,Timestamp
1338,342,00:06:05:1370
1339,341,00:06:05:1440
1340,343,00:06:05:1679
1340,342,00:06:05:1779
1340,343,00:06:05:1869
1341,339,00:06:05:1999
1341,340,00:06:05:2108
1364,336,00:06:05:2208
1422,326,00:06:05:2477
1454,321,00:06:05:2537
1474,317,00:06:05:2657
1482,316,00:06:05:2816
1492,314,00:06:05:2876
1491,314,00:06:05:3006
1491,314,00:06:05:3265
1489,314,00:06:05:3345
1489,314,00:06:05:3564
1489,314,00:06:05:3664
1489,314,00:06:05:3784
1490,314,00:06:05:3874
1490,314,00:06:05:4003
1490,314,00:06:05:4103
1490,313,00:06:05:4352
1490,312,00:06:05:4432
1491,312,00:06:05:4542
1492,312,00:06:05:4661
1495,314,00:06:05:4801
1495,315,00:06:05:4871
1494,315,00:06:05:4991
1493,314,00:06:05:5120
1493,314,00:06:05:5210
1494,314,00:06:05:5340
1494,314,00:06:05:5589
1494,313,00:06:05:5659
1494,313,00:06:05:5769
1492,312,00:06:05:5888
1480,311,00:06:05:5978
1470,311,00:06:05:6108
1459,312,00:06:05:6197
1450,312,00:06:05:6357
1423,312,00:06:05:6427
1406,313,00:06:05:6676
1325,315,00:06:05:6776
1324,315,00:06:05:6876
1324,315,00:06:05:7025
1323,315,00:06:05:7095
1322,315,00:06:05:7205
1321,315,00:06:05:7484
1320,314,00:06:05:7554
1321,311,00:06:05:7653
1321,312,00:06:05:7803
1321,311,00:06:05:7863
1316,313,00:06:05:7983
1318,312,00:06:05:8102
1309,317,00:06:05:8232
1196,378,00:06:05:8322
987,506,00:06:05:8441
896,570,00:06:05:8581
880,581,00:06:05:8671
869,587,00:06:05:8771
855,597,00:06:05:8890
842,608,00:06:05:8990
832,619,00:06:05:9100
829,623,00:06:05:9209
827,627,00:06:05:9369
826,625,00:06:05:9439
825,628,00:06:05:9738
823,632,00:06:05:9768
823,633,00:06:05:9868
822,633,00:06:05:9997
822,633,00:06:06:0137
821,634,00:06:06:0257
820,633,00:06:06:0366
821,634,00:06:06:0486
823,635,00:06:06:0546
822,634,00:06:06:0655
822,626,00:06:06:0935
822,580,00:06:06:0995
821,570,00:06:06:1104
820,564,00:06:06:1244
819,557,00:06:06:1314
818,548,00:06:06:1433
818,546,00:06:06:1543
819,545,00:06:06:1653
818,544,00:06:06:1772
816,543,00:06:06:1872
815,543,00:06:06:2002
815,543,00:06:06:2102
816,544,00:06:06:2251
816,544,00:06:06:2471
816,544,00:06:06:2540
814,541,00:06:06:2640
814,541,00:06:06:2810
813,540,00:06:06:2889
813,540,00:06:06:2989
812,541,00:06:06:3258
812,541,00:06:06:3318
811,541,00:06:06:3438
811,541,00:06:06:3548
813,542,00:06:06:3647
813,541,00:06:06:3767
812,542,00:06:06:4016
810,541,00:06:06:4096
811,541,00:06:06:4206
803,531,00:06:06:4326
760,476,00:06:06:4425
590,233,00:06:06:4535
587,229,00:06:06:4655
584,224,00:06:06:4814
580,218,00:06:06:4874
574,209,00:06:06:4984
569,202,00:06:06:5114
562,190,00:06:06:5203
559,186,00:06:06:5313
558,182,00:06:06:5582
556,180,00:06:06:5662
557,180,00:06:06:5762
557,180,00:06:06:5901
560,178,00:06:06:5991
562,176,00:06:06:6121
562,176,00:06:06:6211
561,175,00:06:06:6310
561,174,00:06:06:6430
561,168,00:06:06:6689
560,166,00:06:06:6759
559,164,00:06:06:6869
559,162,00:06:06:7138
538,155,00:06:06:7198
526,151,00:06:06:7328
510,147,00:06:06:7457
504,145,00:06:06:7557
492,143,00:06:06:7677
486,142,00:06:06:7866
481,140,00:06:06:7916
478,139,00:06:06:8006
477,139,00:06:06:8096
476,139,00:06:06:8235
475,140,00:06:06:8325
475,141,00:06:06:8425
473,143,00:06:06:8594
473,143,00:06:06:8654
473,142,00:06:06:8764
472,144,00:06:06:9013
472,146,00:06:06:9093
472,146,00:06:06:9203
471,148,00:06:06:9342
471,148,00:06:06:9432
472,148,00:06:06:9532
474,150,00:06:06:9851
474,151,00:06:06:9861
472,149,00:06:06:9990
474,150,00:06:07:0160
464,152,00:06:07:0200
458,153,00:06:07:0330
440,164,00:06:07:0589
375,212,00:06:07:0649
365,221,00:06:07:0758
349,231,00:06:07:0898
342,237,00:06:07:0978
340,240,00:06:07:1098
335,246,00:06:07:1207
335,246,00:06:07:1327
335,246,00:06:07:1437
335,246,00:06:07:1676
335,247,00:06:07:1776
335,248,00:06:07:1905
335,248,00:06:07:2185
336,249,00:06:07:2195
337,250,00:06:07:2334
337,251,00:06:07:2584
338,255,00:06:07:2653
338,255,00:06:07:2753
339,258,00:06:07:2893
339,264,00:06:07:3002
343,286,00:06:07:3102
367,447,00:06:07:3192
366,450,00:06:07:3312
367,456,00:06:07:3421
368,461,00:06:07:3681
371,476,00:06:07:3800
373,490,00:06:07:3860
377,515,00:06:07:4020
380,527,00:06:07:4139
381,532,00:06:07:4199
380,534,00:06:07:4349
380,535,00:06:07:4439
379,535,00:06:07:4538
377,537,00:06:07:4818
375,538,00:06:07:4857
373,537,00:06:07:4987
372,538,00:06:07:5107
372,537,00:06:07:5187
371,530,00:06:07:5316
372,532,00:06:07:5416
375,533,00:06:07:5536
436,533,00:06:07:5655
643,537,00:06:07:5895
1193,563,00:06:07:5994
1208,563,00:06:07:6104
1220,563,00:06:07:6234
1245,564,00:06:07:6334
1293,567,00:06:07:6413
1339,569,00:06:07:6533
1363,570,00:06:07:6653
1375,571,00:06:07:6752
1377,570,00:06:07:6862
1377,569,00:06:07:7022
1377,571,00:06:07:7091
1377,572,00:06:07:7191
1378,575,00:06:07:7311
1377,577,00:06:07:7421
1377,579,00:06:07:7520
1379,576,00:06:07:7889
1430,563,00:06:07:7929
1434,562,00:06:07:8029
1436,561,00:06:07:8099
1438,564,00:06:07:8248
1439,564,00:06:07:8338
1442,564,00:06:07:8418
1448,563,00:06:07:8548
1447,565,00:06:07:8637
1453,564,00:06:07:8747
1455,567,00:06:07:8867
1455,568,00:06:07:8986
1454,568,00:06:07:9086
1454,568,00:06:07:9226
1453,567,00:06:07:9326
1453,568,00:06:07:9415
1451,567,00:06:07:9535
1451,566,00:06:07:9635
1451,564,00:06:07:9754
1451,563,00:06:07:9864
1450,564,00:06:07:9974
1451,564,00:06:08:0103
1452,561,00:06:08:0193
1454,561,00:06:08:0303
1466,568,00:06:08:0423
1519,607,00:06:08:0522
1523,610,00:06:08:0632
1528,615,00:06:08:0752
1535,620,00:06:08:0881
1537,622,00:06:08:0981
1539,624,00:06:08:1091
1555,637,00:06:08:1210
1554,638,00:06:08:1300
1557,639,00:06:08:1420
1558,638,00:06:08:1689
1557,638,00:06:08:1749
1557,638,00:06:08:1998
1557,637,00:06:08:2088
1557,637,00:06:08:2188
1557,637,00:06:08:2457
1559,638,00:06:08:2517
1559,638,00:06:08:2637
1560,639,00:06:08:2786
1559,640,00:06:08:2886
1559,640,00:06:08:3016
1561,640,00:06:08:3235
1560,640,00:06:08:3315
1561,640,00:06:08:3425
1563,641,00:06:08:3544
1563,641,00:06:08:3634
1564,641,00:06:08:3744
1564,640,00:06:08:3863
1564,641,00:06:08:3963
1564,641,00:06:08:4083
1571,645,00:06:08:4332
1571,646,00:06:08:4412
1568,647,00:06:08:4542
1567,650,00:06:08:4631
1567,651,00:06:08:4741
1567,652,00:06:08:4851
1565,657,00:06:08:4970
1563,659,00:06:08:5110
1563,657,00:06:08:5180
1568,651,00:06:08:5300
1566,653,00:06:08:5419
1570,653,00:06:08:5519
1570,652,00:06:08:5629
1571,651,00:06:08:5748
1571,649,00:06:08:5868
1570,645,00:06:08:5968
1567,644,00:06:08:6077
1566,644,00:06:08:6187
1566,646,00:06:08:6357
1553,638,00:06:08:6417
1482,594,00:06:08:6686
1467,585,00:06:08:6756
1463,583,00:06:08:6855
1458,580,00:06:08:6995
1450,574,00:06:08:7085
1445,571,00:06:08:7184
1445,571,00:06:08:7304
1445,572,00:06:08:7414
1444,572,00:06:08:7514
1444,572,00:06:08:7643
1444,572,00:06:08:7763
1445,573,00:06:08:7853
1446,576,00:06:08:7982
1446,579,00:06:08:8222
1446,580,00:06:08:8301
1446,580,00:06:08:8451
1446,579,00:06:08:8521
1444,578,00:06:08:8631
1443,577,00:06:08:8750
1440,573,00:06:08:8850
1437,571,00:06:08:8960
1434,563,00:06:08:9079
1434,562,00:06:08:9339
1437,560,00:06:08:9419
1437,560,00:06:08:9538
1437,559,00:06:08:9658
1436,559,00:06:08:9748
1435,558,00:06:08:9857
1435,558,00:06:08:9977
1435,558,00:06:09:0077
1435,559,00:06:09:0186
1435,559,00:06:09:0456
1436,559,00:06:09:0516
1437,561,00:06:09:0635
1438,562,00:06:09:0765
1438,563,00:06:09:0855
1437,562,00:06:09:0964
1437,560,00:06:09:1234
1432,557,00:06:09:1293
1421,546,00:06:09:1553
1395,539,00:06:09:1653
1383,535,00:06:09:1742
1369,531,00:06:09:1862
1357,527,00:06:09:1962
1344,522,00:06:09:2071
1278,501,00:06:09:2331
1278,501,00:06:09:2401
1276,500,00:06:09:2550
1274,500,00:06:09:2680
1271,499,00:06:09:2750
1270,499,00:06:09:2849
1269,499,00:06:09:2999
1269,500,00:06:09:3119
1270,502,00:06:09:3178
1270,503,00:06:09:3298
1270,503,00:06:09:3428
1271,503,00:06:09:3508
1276,502,00:06:09:3627
1277,504,00:06:09:3877
1276,504,00:06:09:3956
1276,503,00:06:09:4076
1274,505,00:06:09:4206
1280,508,00:06:09:4295
1281,509,00:06:09:4415
1315,526,00:06:09:4545
1463,598,00:06:09:4625
1476,604,00:06:09:4754
1486,609,00:06:09:5004
1504,618,00:06:09:5073
1524,629,00:06:09:5173
1524,629,00:06:09:5313
1524,631,00:06:09:5402
1522,630,00:06:09:5512
1524,630,00:06:09:5652
1522,629,00:06:09:5762
1520,629,00:06:09:5841
1518,628,00:06:09:6111
1521,627,00:06:09:6170
1522,627,00:06:09:6310
1522,627,00:06:09:6430
1521,628,00:06:09:6520
1521,628,00:06:09:6629
1520,629,00:06:09:6889
1521,629,00:06:09:6988
1518,628,00:06:09:7078
1515,630,00:06:09:7198
1515,630,00:06:09:7297
1515,630,00:06:09:7407
1515,630,00:06:09:7517
1516,629,00:06:09:7627
1516,630,00:06:09:7736
1512,630,00:06:09:7986
1480,626,00:06:09:8075
1470,625,00:06:09:8175
1464,624,00:06:09:8315
1460,625,00:06:09:8414
1456,625,00:06:09:8524
1446,628,00:06:09:8634
1448,627,00:06:09:8793
1449,627,00:06:09:8863
1449,626,00:06:09:8963
1449,626,00:06:09:9083
1449,626,00:06:09:9192
1448,627,00:06:09:9292
1449,627,00:06:09:9551
1449,628,00:06:09:9631
1449,628,00:06:09:9731
1448,628,00:06:09:9861
1447,627,00:06:09:9980
1447,625,00:06:10:0060
1448,624,00:06:10:0339
1449,627,00:06:10:0399
1454,629,00:06:10:0509
1464,631,00:06:10:0808
1480,631,00:06:10:0848
1482,631,00:06:10:0958
1485,631,00:06:10:1107
1486,631,00:06:10:1167
1501,631,00:06:10:1287
1501,631,00:06:10:1556
1503,630,00:06:10:1616
1503,630,00:06:10:1736
1504,630,00:06:10:1875
1507,631,00:06:10:1955
1508,631,00:06:10:2075
1508,631,00:06:10:2314
1508,631,00:06:10:2404
1509,630,00:06:10:2504
1509,631,00:06:10:2633
1509,631,00:06:10:2743
1509,631,00:06:10:2843
1510,632,00:06:10:3112
1520,632,00:06:10:3172
1529,633,00:06:10:3311
1533,636,00:06:10:3421
1535,637,00:06:10:3501
1536,638,00:06:10:3630
1537,635,00:06:10:3740
1537,635,00:06:10:3850
1540,636,00:06:10:4059
1541,639,00:06:10:4219
1542,639,00:06:10:4289
1543,638,00:06:10:4398
1543,638,00:06:10:4548
1542,638,00:06:10:4618
1542,638,00:06:10:4738
1541,639,00:06:10:4857
1537,641,00:06:10:4947
1536,642,00:06:10:5067
1536,643,00:06:10:5176
1535,643,00:06:10:5296
1535,643,00:06:10:5396
1535,643,00:06:10:5505
1536,642,00:06:10:5645
1537,643,00:06:10:5745
1537,643,00:06:10:5855
1538,643,00:06:10:6134
1540,645,00:06:10:6174
1540,645,00:06:10:6313
1539,645,00:06:10:6433
1538,645,00:06:10:6503
1537,644,00:06:10:6613
1537,644,00:06:10:6892
1538,643,00:06:10:6952
1538,642,00:06:10:7061
1538,642,00:06:10:7201
1539,642,00:06:10:7291
1541,642,00:06:10:7400
1542,642,00:06:10:7530
1541,642,00:06:10:7620
1541,642,00:06:10:7730
1540,643,00:06:10:7869
1541,643,00:06:10:7959
1541,643,00:06:10:8069
1542,642,00:06:10:8318
1541,642,00:06:10:8398
1542,641,00:06:10:8507
1543,638,00:06:10:8657
1544,637,00:06:10:8827
1545,637,00:06:10:8847
1545,638,00:06:10:9086
1544,638,00:06:10:9176
1538,630,00:06:10:9305
1515,595,00:06:10:9575
1495,564,00:06:10:9624
1489,553,00:06:10:9754
1484,546,00:06:10:9884
1480,540,00:06:10:9964
1474,533,00:06:11:0063
1473,532,00:06:11:0193
1473,531,00:06:11:0283
1473,530,00:06:11:0422
1471,528,00:06:11:0652
1471,528,00:06:11:0731
1471,529,00:06:11:0831
1471,528,00:06:11:1120
1473,527,00:06:11:1170
1473,527,00:06:11:1440
1472,527,00:06:11:1519
1473,528,00:06:11:1619
1473,528,00:06:11:1799
1472,528,00:06:11:1829
1465,526,00:06:11:1958
1465,526,00:06:11:2208
1354,440,00:06:11:2287
1196,331,00:06:11:2387
1141,296,00:06:11:2517
1126,284,00:06:11:2626
1115,276,00:06:11:2736
1099,265,00:06:11:3065
1069,247,00:06:11:3075
1067,245,00:06:11:3185
1065,239,00:06:11:3484
1059,237,00:06:11:3504
1060,237,00:06:11:3514
1058,237,00:06:11:3634
1022,234,00:06:11:3733
990,227,00:06:11:3833
784,185,00:06:11:3953
627,154,00:06:11:4212
539,141,00:06:11:4272
523,138,00:06:11:4402
474,131,00:06:11:4521
412,123,00:06:11:4611
347,115,00:06:11:4731
341,114,00:06:11:4841
338,114,00:06:11:4940
337,115,00:06:11:5090
337,116,00:06:11:5319
335,115,00:06:11:5389
335,117,00:06:11:5509
336,117,00:06:11:5618
338,117,00:06:11:5728
338,118,00:06:11:5828
338,118,00:06:11:6087
345,120,00:06:11:6167
345,120,00:06:11:6297
348,122,00:06:11:6406
396,128,00:06:11:6546
404,130,00:06:11:6616
419,131,00:06:11:6725
422,131,00:06:11:6865
423,130,00:06:11:6955
439,135,00:06:11:7065
441,135,00:06:11:7204
440,135,00:06:11:7314
442,136,00:06:11:7394
444,138,00:06:11:7643
445,139,00:06:11:7723
445,139,00:06:11:7862
445,139,00:06:11:7952
445,139,00:06:11:8132
440,141,00:06:11:8162
438,142,00:06:11:8301
440,141,00:06:11:8401
439,141,00:06:11:8501
441,140,00:06:11:8620
442,140,00:06:11:8890
444,139,00:06:11:8959
444,139,00:06:11:9069
445,139,00:06:11:9179
445,143,00:06:11:9289
445,143,00:06:11:9388
445,145,00:06:11:9658
447,154,00:06:11:9727
445,156,00:06:11:9827
413,193,00:06:11:9957
397,215,00:06:12:0057
390,234,00:06:12:0176
384,248,00:06:12:0465
364,291,00:06:12:0485
360,297,00:06:12:0625
347,329,00:06:12:0755
336,361,00:06:12:0834
337,361,00:06:12:0954
337,362,00:06:12:1054
338,365,00:06:12:1174
337,367,00:06:12:1333
336,372,00:06:12:1553
336,372,00:06:12:1612
337,372,00:06:12:1722
336,372,00:06:12:1852
335,373,00:06:12:1961
335,371,00:06:12:2051
334,368,00:06:12:2171
335,372,00:06:12:2291
334,374,00:06:12:2390
334,371,00:06:12:2650
332,375,00:06:12:2719
332,379,00:06:12:2849
330,385,00:06:12:2969
329,388,00:06:12:3049
329,392,00:06:12:3188
329,394,00:06:12:3457
330,398,00:06:12:3497
331,399,00:06:12:3617
336,403,00:06:12:3737
336,404,00:06:12:3826
336,404,00:06:12:3946
337,406,00:06:12:4215
336,406,00:06:12:4285
335,406,00:06:12:4395
334,407,00:06:12:4545
332,402,00:06:12:4624
334,404,00:06:12:4714
404,437,00:06:12:4844
491,478,00:06:12:4944
611,535,00:06:12:5053
617,539,00:06:12:5312
622,542,00:06:12:5382
629,545,00:06:12:5492
636,549,00:06:12:5662
656,562,00:06:12:5721
660,565,00:06:12:5831
661,566,00:06:12:5951
664,567,00:06:12:6051
665,569,00:06:12:6160
665,572,00:06:12:6459
665,576,00:06:12:6489
663,576,00:06:12:6609
663,576,00:06:12:6868
661,573,00:06:12:6948
661,572,00:06:12:7048
661,573,00:06:12:7198
662,574,00:06:12:7277
661,574,00:06:12:7387
661,574,00:06:12:7497
662,573,00:06:12:7616
662,573,00:06:12:7716
662,573,00:06:12:7965
662,575,00:06:12:8055
662,574,00:06:12:8155
662,574,00:06:12:8295
661,574,00:06:12:8394
661,574,00:06:12:8494
660,575,00:06:12:8614
658,573,00:06:12:8733
659,574,00:06:12:8823
660,575,00:06:12:8943
660,575,00:06:12:9192
672,578,00:06:12:9272
688,573,00:06:12:9382
812,542,00:06:12:9511
1143,447,00:06:12:9601
1180,438,00:06:12:9741
1188,434,00:06:12:9840
1195,432,00:06:12:9940
1207,428,00:06:13:0070
1224,424,00:06:13:0309
1258,413,00:06:13:0399
1259,409,00:06:13:0479
1265,412,00:06:13:0628
1265,413,00:06:13:0708
1267,414,00:06:13:0828
1267,414,00:06:13:0957
1268,416,00:06:13:1047
1268,416,00:06:13:1157
1267,416,00:06:13:1426
1265,417,00:06:13:1486
1260,417,00:06:13:1616
1259,416,00:06:13:1785
1258,388,00:06:13:1895
1259,382,00:06:13:2074
1259,375,00:06:13:2174
1261,363,00:06:13:2264
1262,359,00:06:13:2384
1265,348,00:06:13:2533
1265,348,00:06:13:2653
1262,347,00:06:13:2713
1264,348,00:06:13:2972
1263,347,00:06:13:3062
1262,346,00:06:13:3161
1261,346,00:06:13:3301
1260,346,00:06:13:3401
1261,345,00:06:13:3491
1261,343,00:06:13:3610
1261,340,00:06:13:3720
1261,340,00:06:13:3820
1260,339,00:06:13:4099
1260,339,00:06:13:4159
1261,337,00:06:13:4269
1264,338,00:06:13:4398
1264,338,00:06:13:4478
1261,342,00:06:13:4608
1261,344,00:06:13:4867
1259,346,00:06:13:4937
1259,348,00:06:13:5036
1259,348,00:06:13:5196
1259,342,00:06:13:5276
1258,346,00:06:13:5386
1258,340,00:06:13:5645
1249,329,00:06:13:5715
1246,325,00:06:13:5824
1246,325,00:06:13:5974
1244,322,00:06:13:6054
1244,322,00:06:13:6153
1244,323,00:06:13:6443
1247,328,00:06:13:6493
1248,329,00:06:13:6602
1249,331,00:06:13:6732
1249,331,00:06:13:6812
1248,331,00:06:13:6961
1243,325,00:06:13:7051
1241,326,00:06:13:7151
1199,338,00:06:13:7310
1099,365,00:06:13:7370
995,393,00:06:13:7530
701,474,00:06:13:7610
669,484,00:06:13:7709
657,488,00:06:13:7829
648,490,00:06:13:7949
675,484,00:06:13:8048
538,525,00:06:13:8308
511,537,00:06:13:8368
510,537,00:06:13:8627
509,538,00:06:13:8707
508,538,00:06:13:8816
508,538,00:06:13:8946
497,543,00:06:13:9056
497,543,00:06:13:9145
478,554,00:06:13:9265
378,625,00:06:13:9415
372,630,00:06:13:9475
366,634,00:06:13:9604
361,639,00:06:13:9724
357,642,00:06:13:9814
346,651,00:06:13:9933
344,652,00:06:14:0193
341,654,00:06:14:0272
340,653,00:06:14:0372
340,653,00:06:14:0512
340,654,00:06:14:0602
341,655,00:06:14:0731
340,656,00:06:14:0951
341,656,00:06:14:1040
342,656,00:06:14:1150
340,654,00:06:14:1280
336,650,00:06:14:1370
332,649,00:06:14:1479
326,650,00:06:14:1739
324,652,00:06:14:1808
324,653,00:06:14:1938
321,653,00:06:14:2038
321,653,00:06:14:2147
319,653,00:06:14:2257
319,653,00:06:14:2367
317,653,00:06:14:2526
317,654,00:06:14:2596
317,654,00:06:14:2746
319,656,00:06:14:2836
321,657,00:06:14:2935
321,657,00:06:14:3045
321,657,00:06:14:3145
321,657,00:06:14:3294
322,657,00:06:14:3374
322,657,00:06:14:3633
331,654,00:06:14:3703
346,654,00:06:14:3813
354,653,00:06:14:3993
370,651,00:06:14:4032
376,650,00:06:14:4142
378,650,00:06:14:4411
382,650,00:06:14:4481
382,650,00:06:14:4581
383,650,00:06:14:4721
385,650,00:06:14:4810
385,649,00:06:14:4930
387,648,00:06:14:5030
386,638,00:06:14:5129
377,622,00:06:14:5588
351,580,00:06:14:5698
321,525,00:06:14:5818
314,482,00:06:14:5927
312,461,00:06:14:6037
304,395,00:06:14:6276
307,377,00:06:14:6366
307,377,00:06:14:6466
305,378,00:06:14:6606
306,376,00:06:14:6695
303,377,00:06:14:6805
304,374,00:06:14:7104
301,374,00:06:14:7154
300,374,00:06:14:7274
300,373,00:06:14:7383
300,372,00:06:14:7473
300,372,00:06:14:7593
301,373,00:06:14:7693
301,373,00:06:14:7852
301,372,00:06:14:7922
302,373,00:06:14:8032
302,373,00:06:14:8161
302,374,00:06:14:8261
304,375,00:06:14:8361
304,378,00:06:14:8490
300,386,00:06:14:8590
294,393,00:06:14:8720
293,395,00:06:14:8959
290,397,00:06:14:9029
290,395,00:06:14:9149
289,396,00:06:14:9268
290,396,00:06:14:9368
290,396,00:06:14:9468
290,391,00:06:14:9727
291,390,00:06:14:9807
292,390,00:06:14:9917
290,390,00:06:15:0056
290,391,00:06:15:0236
290,392,00:06:15:0246
291,394,00:06:15:0385
294,395,00:06:15:0545
297,396,00:06:15:0585
299,397,00:06:15:0695
301,397,00:06:15:0844
301,397,00:06:15:0914
306,399,00:06:15:1044
307,399,00:06:15:1163
309,399,00:06:15:1243
309,399,00:06:15:1363
308,399,00:06:15:1482
307,400,00:06:15:1582
305,400,00:06:15:1692
307,400,00:06:15:1971
308,395,00:06:15:2031
307,397,00:06:15:2141
308,400,00:06:15:2280
309,402,00:06:15:2370
309,403,00:06:15:2510
310,405,00:06:15:2599
311,405,00:06:15:2699
310,406,00:06:15:2809
310,407,00:06:15:2929
310,407,00:06:15:3088
310,407,00:06:15:3138
312,408,00:06:15:3288
313,408,00:06:15:3387
313,408,00:06:15:3477
314,409,00:06:15:3587
314,409,00:06:15:3717
314,408,00:06:15:3806
316,408,00:06:15:3916
330,403,00:06:15:4056
380,406,00:06:15:4135
424,408,00:06:15:4255
455,409,00:06:15:4375
469,408,00:06:15:4504
482,408,00:06:15:4584
493,408,00:06:15:4694
529,409,00:06:15:4814
531,409,00:06:15:4913
532,410,00:06:15:5033
535,409,00:06:15:5133
535,409,00:06:15:5252
535,410,00:06:15:5372
535,409,00:06:15:5482
535,411,00:06:15:5601
535,411,00:06:15:5691
534,411,00:06:15:5801
535,412,00:06:15:5921
536,410,00:06:15:6030
535,411,00:06:15:6140
532,416,00:06:15:6389
431,494,00:06:15:6469
427,497,00:06:15:6579
426,497,00:06:15:6718
419,502,00:06:15:6798
414,504,00:06:15:6908
407,509,00:06:15:7038
396,516,00:06:15:7137
391,517,00:06:15:7247
387,518,00:06:15:7516
387,518,00:06:15:7576
386,518,00:06:15:7696
386,518,00:06:15:7845
383,514,00:06:15:7925
383,514,00:06:15:8025
383,513,00:06:15:8145
382,514,00:06:15:8244
382,514,00:06:15:8364
382,516,00:06:15:8464
382,516,00:06:15:8623
382,515,00:06:15:8693
381,516,00:06:15:8813
371,516,00:06:15:8903
328,513,00:06:15:9022
323,514,00:06:15:9142
321,514,00:06:15:9252
316,514,00:06:15:9361
313,514,00:06:15:9461
310,513,00:06:15:9711
306,510,00:06:15:9800
306,509,00:06:15:9910
306,510,00:06:16:0189
305,510,00:06:16:0249
305,509,00:06:16:0508
302,506,00:06:16:0578
300,505,00:06:16:0688
299,504,00:06:16:0798
300,504,00:06:16:0907
300,502,00:06:16:1027
298,497,00:06:16:1137
299,495,00:06:16:1236
297,492,00:06:16:1356
296,490,00:06:16:1615
299,491,00:06:16:1685
298,490,00:06:16:1825
298,490,00:06:16:1935
298,490,00:06:16:2014
298,490,00:06:16:2134
298,489,00:06:16:2274
299,489,00:06:16:2383
303,487,00:06:16:2463
304,486,00:06:16:2583
314,485,00:06:16:2702
344,488,00:06:16:2792
349,488,00:06:16:2902
353,488,00:06:16:3022
358,488,00:06:16:3261
362,488,00:06:16:3261
373,489,00:06:16:3361
375,490,00:06:16:3650
375,487,00:06:16:3690
374,486,00:06:16:3790
375,487,00:06:16:3949
376,487,00:06:16:4019
381,486,00:06:16:4149
393,484,00:06:16:4268
403,482,00:06:16:4368
410,479,00:06:16:4468
420,476,00:06:16:4577
425,478,00:06:16:4727
425,478,00:06:16:4797
426,479,00:06:16:4897
423,478,00:06:16:5046
421,481,00:06:16:5126
421,481,00:06:16:5236
420,482,00:06:16:5375
420,482,00:06:16:5465
419,482,00:06:16:5585
420,482,00:06:16:5824
423,480,00:06:16:5904
430,478,00:06:16:6024
436,476,00:06:16:6163
442,473,00:06:16:6233
448,471,00:06:16:6353
452,469,00:06:16:6452
460,469,00:06:16:6562
463,468,00:06:16:6692
463,468,00:06:16:6931
463,466,00:06:16:7031
463,466,00:06:16:7131
463,466,00:06:16:7270
462,467,00:06:16:7350
461,467,00:06:16:7460
440,468,00:06:16:7569
379,471,00:06:16:7679
330,472,00:06:16:7789
303,472,00:06:16:8058
274,474,00:06:16:8128
265,475,00:06:16:8238
258,477,00:06:16:8357
255,478,00:06:16:8517
255,478,00:06:16:8567
253,478,00:06:16:8836
253,480,00:06:16:8916
251,481,00:06:16:9016
250,480,00:06:16:9155
250,481,00:06:16:9235
251,482,00:06:16:9355
252,484,00:06:16:9474
252,484,00:06:16:9574
253,485,00:06:16:9684
253,485,00:06:16:9953
251,480,00:06:17:0023
251,477,00:06:17:0272
250,476,00:06:17:0352
250,476,00:06:17:0462
251,478,00:06:17:0581
254,483,00:06:17:0691
277,507,00:06:17:0791
287,519,00:06:17:1060
305,541,00:06:17:1130
311,548,00:06:17:1230
316,556,00:06:17:1369
320,563,00:06:17:1459
321,567,00:06:17:1569
321,567,00:06:17:1698
318,565,00:06:17:1788
318,567,00:06:17:1908
318,566,00:06:17:2177
318,567,00:06:17:2237
335,577,00:06:17:2347
336,579,00:06:17:2496
383,602,00:06:17:2556
347,912,00:06:17:3454
362,844,00:06:17:3583
395,774,00:06:17:3683
417,750,00:06:17:3793
422,746,00:06:17:4052
430,739,00:06:17:4122
437,734,00:06:17:4232
445,731,00:06:17:4401
449,730,00:06:17:4461
452,731,00:06:17:4561
450,729,00:06:17:4700
447,726,00:06:17:4800
446,723,00:06:17:4900
444,724,00:06:17:5169
415,719,00:06:17:5239
397,714,00:06:17:5359
382,709,00:06:17:5468
378,709,00:06:17:5558
374,709,00:06:17:5688
356,706,00:06:17:5937
357,711,00:06:17:6007
361,713,00:06:17:6266
359,712,00:06:17:6346
358,712,00:06:17:6456
357,711,00:06:17:6595
357,712,00:06:17:6765
357,712,00:06:17:6805
358,713,00:06:17:7054
350,697,00:06:17:7124
349,694,00:06:17:7254
346,686,00:06:17:7403
344,682,00:06:17:7453
343,675,00:06:17:7583
338,661,00:06:17:7832
341,658,00:06:17:7892
342,657,00:06:17:8171
344,655,00:06:17:8231
346,655,00:06:17:8361
346,655,00:06:17:8480
343,657,00:06:17:8600
343,657,00:06:17:8680
342,660,00:06:17:8929
341,661,00:06:17:9019
342,660,00:06:17:9129
341,660,00:06:17:9258
341,659,00:06:17:9348
341,659,00:06:17:9458
342,658,00:06:17:9717
342,655,00:06:17:9797
350,637,00:06:17:9896
368,601,00:06:18:0026
377,560,00:06:18:0156
384,528,00:06:18:0226
390,501,00:06:18:0495
402,445,00:06:18:0555
413,389,00:06:18:0674
413,381,00:06:18:0804
413,382,00:06:18:0894
413,384,00:06:18:1013
413,384,00:06:18:1133
413,383,00:06:18:1223
412,374,00:06:18:1343
411,371,00:06:18:1452
